<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.26	05:15:00	74.854	74.899	74.557	74.573	2986	0	22
2025.12.26	05:30:00	74.573	74.590	74.363	74.541	2172	0	22
2025.12.26	05:45:00	74.541	74.610	74.333	74.333	1505	0	22
2025.12.26	06:00:00	74.331	74.654	74.307	74.606	1660	0	22
2025.12.26	06:15:00	74.606	74.734	74.531	74.705	1093	0	22
2025.12.26	06:30:00	74.705	74.765	74.431	74.585	1524	0	22
2025.12.26	06:45:00	74.585	74.705	74.559	74.670	1009	0	22
2025.12.26	07:00:00	74.670	74.749	74.604	74.698	1399	0	22
2025.12.26	07:15:00	74.698	74.723	74.561	74.663	1209	0	22
2025.12.26	07:30:00	74.663	74.989	74.660	74.924	3258	0	22
2025.12.26	07:45:00	74.922	75.068	74.836	74.991	2836	0	27
2025.12.26	08:00:00	74.989	75.054	74.779	74.894	2495	0	24
2025.12.26	08:15:00	74.894	75.016	74.819	74.962	2538	0	22
2025.12.26	08:30:00	74.964	75.046	74.883	74.992	2498	0	22
2025.12.26	08:45:00	74.992	74.998	74.473	74.624	3692	0	32
2025.12.26	09:00:00	74.618	74.800	74.594	74.772	1391	0	22
2025.12.26	09:15:00	74.772	74.843	74.585	74.626	1512	0	22
2025.12.26	09:30:00	74.626	74.746	74.534	74.546	1313	0	26
2025.12.26	09:45:00	74.546	74.740	74.515	74.610	1428	0	24
2025.12.26	10:00:00	74.613	74.726	74.535	74.726	1623	0	22
2025.12.26	10:15:00	74.721	74.833	74.636	74.787	1293	0	22
2025.12.26	10:30:00	74.787	74.875	74.725	74.795	1315	0	22
2025.12.26	10:45:00	74.795	74.946	74.789	74.914	1070	0	22
2025.12.26	11:00:00	74.914	74.967	74.829	74.858	1276	0	22
2025.12.26	11:15:00	74.858	74.915	74.791	74.832	849	0	22
2025.12.26	11:30:00	74.832	74.854	74.598	74.623	934	0	22
2025.12.26	11:45:00	74.623	74.813	74.620	74.767	749	0	22
2025.12.26	12:00:00	74.767	74.886	74.744	74.867	910	0	22
2025.12.26	12:15:00	74.867	75.618	74.832	75.534	2005	0	22
2025.12.26	12:30:00	75.534	75.594	74.901	75.068	2322	0	39
2025.12.26	12:45:00	75.068	75.083	74.688	74.877	1856	0	32
2025.12.26	13:00:00	74.877	74.902	74.155	74.358	2869	0	28
2025.12.26	13:15:00	74.358	74.533	73.605	73.882	3338	0	34
2025.12.26	13:30:00	73.882	74.199	73.569	74.151	3296	0	24
2025.12.26	13:45:00	74.151	74.479	73.901	74.459	2353	0	22
2025.12.26	14:00:00	74.456	74.470	74.146	74.308	1946	0	22
2025.12.26	14:15:00	74.312	74.376	74.182	74.330	1611	0	22
2025.12.26	14:30:00	74.328	74.464	74.328	74.380	1381	0	22
2025.12.26	14:45:00	74.380	74.530	74.079	74.144	1578	0	22
2025.12.26	15:00:00	74.144	74.783	73.896	74.655	4389	0	31
2025.12.26	15:15:00	74.655	74.775	74.296	74.576	3742	0	25
2025.12.26	15:30:00	74.580	74.824	74.231	74.250	4104	0	25
2025.12.26	15:45:00	74.250	74.740	74.036	74.619	4401	0	22
2025.12.26	16:00:00	74.622	74.835	74.549	74.760	2832	0	22
2025.12.26	16:15:00	74.760	75.077	74.760	74.830	3365	0	22
2025.12.26	16:30:00	74.830	75.121	74.369	74.443	5437	0	27
2025.12.26	16:45:00	74.443	75.415	74.269	74.888	5368	0	28
2025.12.26	17:00:00	74.887	75.495	74.869	75.290	5376	0	22
2025.12.26	17:15:00	75.291	75.766	75.113	75.717	4583	0	22
2025.12.26	17:30:00	75.716	75.911	75.350	75.554	4863	0	22
2025.12.26	17:45:00	75.555	76.077	75.506	76.021	4705	0	22
2025.12.26	18:00:00	76.022	76.190	75.549	75.655	4638	0	22
2025.12.26	18:15:00	75.656	76.256	75.483	76.160	4624	0	22
2025.12.26	18:30:00	76.160	76.388	75.946	76.268	4343	0	22
2025.12.26	18:45:00	76.268	76.480	75.982	76.316	4506	0	22
2025.12.26	19:00:00	76.316	76.504	76.131	76.178	4146	0	22
2025.12.26	19:15:00	76.178	76.195	75.798	75.942	4600	0	22
2025.12.26	19:30:00	75.947	76.174	75.688	76.094	4651	0	22
2025.12.26	19:45:00	76.094	76.510	76.061	76.441	3871	0	22
2025.12.26	20:00:00	76.442	76.574	76.315	76.515	3989	0	22
2025.12.26	20:15:00	76.515	77.089	76.460	76.830	4558	0	22
2025.12.26	20:30:00	76.830	77.161	76.714	77.150	3663	0	22
2025.12.26	20:45:00	77.150	77.399	77.059	77.279	3753	0	22
2025.12.26	21:00:00	77.279	77.458	77.002	77.433	3096	0	22
2025.12.26	21:15:00	77.433	77.655	77.395	77.460	3444	0	22
2025.12.26	21:30:00	77.460	77.498	77.230	77.260	3341	0	22
2025.12.26	21:45:00	77.259	77.356	76.968	77.301	3291	0	22
2025.12.26	22:00:00	77.302	77.897	77.283	77.820	3186	0	22
2025.12.26	22:15:00	77.823	78.122	77.760	77.868	3213	0	22
2025.12.26	22:30:00	77.868	78.369	77.730	78.302	3331	0	22
2025.12.26	22:45:00	78.302	78.534	78.203	78.406	3612	0	22
2025.12.26	23:00:00	78.406	78.492	78.162	78.474	2623	0	22
2025.12.26	23:15:00	78.474	79.169	78.439	78.966	2466	0	22
2025.12.26	23:30:00	78.966	79.324	78.929	79.152	1469	0	22
2025.12.26	23:45:00	79.152	79.182	78.916	79.093	1495	0	100
2025.12.29	01:00:00	79.763	83.237	79.763	82.630	5064	0	31
2025.12.29	01:15:00	82.630	83.929	82.553	82.803	5029	0	22
2025.12.29	01:30:00	82.801	82.930	81.865	82.065	2625	0	22
2025.12.29	01:45:00	82.065	82.431	81.698	81.832	2218	0	22
2025.12.29	02:00:00	81.833	81.886	80.772	80.953	4095	0	22
2025.12.29	02:15:00	80.936	80.955	75.436	75.564	2321	0	27
2025.12.29	02:30:00	75.566	77.489	74.962	76.505	3424	0	22
2025.12.29	02:45:00	76.481	77.720	76.454	76.818	3866	0	22
2025.12.29	03:00:00	76.814	78.496	76.010	78.167	5298	0	22
2025.12.29	03:15:00	78.167	78.776	76.790	77.260	5019	0	22
2025.12.29	03:30:00	77.260	77.855	76.150	76.752	5431	0	32
2025.12.29	03:45:00	76.752	77.454	76.593	76.923	4228	0	22
2025.12.29	04:00:00	76.926	77.821	76.881	77.759	3644	0	22
2025.12.29	04:15:00	77.759	78.543	77.559	78.406	2408	0	22
2025.12.29	04:30:00	78.406	78.516	77.783	78.188	3004	0	22
2025.12.29	04:45:00	78.188	78.522	78.025	78.296	2189	0	22
2025.12.29	05:00:00	78.296	79.716	78.296	79.461	2664	0	25
2025.12.29	05:15:00	79.461	80.619	79.393	79.961	3650	0	22
2025.12.29	05:30:00	79.961	80.855	79.937	80.655	3420	0	22
2025.12.29	05:45:00	80.655	80.687	80.164	80.366	2469	0	22
2025.12.29	06:00:00	80.366	80.376	79.389	79.699	3440	0	22
2025.12.29	06:15:00	79.699	80.164	79.526	80.087	2372	0	22
2025.12.29	06:30:00	80.105	80.296	79.793	79.920	2367	0	22
2025.12.29	06:45:00	79.920	79.949	79.561	79.812	2053	0	22
2025.12.29	07:00:00	79.812	79.812	79.158	79.440	2596	0	22
2025.12.29	07:15:00	79.438	79.751	79.435	79.486	1872	0	22
2025.12.29	07:30:00	79.489	80.295	79.196	80.026	4045	0	22
2025.12.29	07:45:00	80.027	80.504	78.700	79.050	3939	0	22
2025.12.29	08:00:00	79.053	79.351	77.629	78.625	5936	0	22
2025.12.29	08:15:00	78.624	78.826	77.878	77.925	5720	0	22
2025.12.29	08:30:00	77.925	78.376	77.006	77.225	5408	0	22
2025.12.29	08:45:00	77.225	77.242	75.130	75.896	5942	0	22
2025.12.29	09:00:00	75.887	76.586	74.957	76.569	5580	0	22
2025.12.29	09:15:00	76.570	76.927	75.629	75.956	4220	0	22
2025.12.29	09:30:00	75.956	76.487	75.874	76.234	3093	0	22
2025.12.29	09:45:00	76.233	76.618	75.768	76.050	3061	0	22
2025.12.29	10:00:00	76.049	76.511	75.796	76.457	3070	0	22
2025.12.29	10:15:00	76.457	76.561	75.977	75.987	2438	0	22
2025.12.29	10:30:00	75.987	76.019	75.656	75.756	2700	0	25
2025.12.29	10:45:00	75.756	75.830	74.255	74.512	3861	0	22
2025.12.29	11:00:00	74.507	75.322	74.506	75.255	3757	0	25
2025.12.29	11:15:00	75.254	75.254	74.532	74.962	2319	0	22
2025.12.29	11:30:00	74.962	75.758	74.826	75.757	2072	0	22
2025.12.29	11:45:00	75.757	75.770	75.337	75.730	2283	0	24
2025.12.29	12:00:00	75.730	75.901	75.580	75.656	1795	0	22
2025.12.29	12:15:00	75.656	75.660	75.126	75.126	2153	0	23
2025.12.29	12:30:00	75.130	75.559	74.978	75.243	2266	0	22
2025.12.29	12:45:00	75.243	75.559	75.218	75.538	1275	0	22
2025.12.29	13:00:00	75.538	75.544	75.161	75.364	2167	0	25
2025.12.29	13:15:00	75.364	75.803	75.337	75.777	1790	0	22
2025.12.29	13:30:00	75.777	75.791	75.047	75.298	2556	0	22
2025.12.29	13:45:00	75.299	75.329	73.968	74.348	3672	0	41
2025.12.29	14:00:00	74.348	74.960	74.348	74.885	2935	0	22
2025.12.29	14:15:00	74.885	75.249	74.797	75.212	1675	0	22
2025.12.29	14:30:00	75.213	75.385	75.014	75.235	1776	0	22
2025.12.29	14:45:00	75.237	75.296	74.850	75.284	1624	0	22
2025.12.29	15:00:00	75.284	76.116	75.040	75.457	4258	0	22
2025.12.29	15:15:00	75.456	75.755	74.561	74.808	4264	0	23
2025.12.29	15:30:00	74.808	74.808	72.974	73.512	5045	0	22
2025.12.29	15:45:00	73.513	73.938	72.872	73.852	4879	0	22
2025.12.29	16:00:00	73.846	73.846	72.227	72.759	5981	0	22
2025.12.29	16:15:00	72.759	72.965	72.160	72.394	4723	0	22
2025.12.29	16:30:00	72.394	73.118	71.834	72.586	7087	0	22
2025.12.29	16:45:00	72.586	73.323	72.510	72.653	6533	0	22
2025.12.29	17:00:00	72.653	72.653	71.789	72.455	6596	0	22
2025.12.29	17:15:00	72.454	72.495	70.924	71.006	6649	0	22
2025.12.29	17:30:00	71.005	71.641	70.507	71.321	5112	0	22
2025.12.29	17:45:00	71.321	71.620	70.926	71.373	4512	0	22
2025.12.29	18:00:00	71.372	72.319	71.289	71.979	5447	0	22
2025.12.29	18:15:00	71.982	71.986	71.173	71.349	4929	0	22
2025.12.29	18:30:00	71.344	71.959	71.311	71.815	4492	0	22
2025.12.29	18:45:00	71.815	72.696	71.798	72.416	4409	0	22
2025.12.29	19:00:00	72.416	72.653	72.041	72.388	4792	0	22
2025.12.29	19:15:00	72.388	72.498	71.816	71.991	3944	0	22
2025.12.29	19:30:00	71.991	72.013	71.380	71.477	4055	0	22
2025.12.29	19:45:00	71.473	71.806	71.472	71.613	3015	0	22
2025.12.29	20:00:00	71.613	71.745	71.042	71.296	3682	0	22
2025.12.29	20:15:00	71.296	71.459	70.799	70.940	4160	0	22
2025.12.29	20:30:00	70.936	71.456	70.870	71.300	3009	0	22
2025.12.29	20:45:00	71.300	71.833	71.276	71.700	2693	0	22
2025.12.29	21:00:00	71.702	71.814	71.331	71.799	2144	0	22
2025.12.29	21:15:00	71.799	71.878	71.594	71.745	2047	0	22
2025.12.29	21:30:00	71.745	72.162	71.745	72.098	1900	0	22
2025.12.29	21:45:00	72.098	72.423	72.045	72.303	1841	0	22
2025.12.29	22:00:00	72.304	73.013	72.293	73.007	2393	0	22
2025.12.29	22:15:00	73.011	73.019	72.675	72.950	2494	0	22
2025.12.29	22:30:00	72.947	73.048	72.426	72.720	2358	0	22
2025.12.29	22:45:00	72.720	72.892	72.507	72.811	2325	0	22
2025.12.29	23:00:00	72.810	72.810	72.335	72.371	1722	0	22
2025.12.29	23:15:00	72.371	72.507	72.093	72.121	1028	0	22
2025.12.29	23:30:00	72.121	72.249	71.946	72.050	963	0	22
2025.12.29	23:45:00	72.050	72.217	72.045	72.098	469	0	65
2025.12.30	01:00:00	72.191	72.769	72.131	72.319	2023	0	22
2025.12.30	01:15:00	72.319	72.320	71.154	71.892	2810	0	22
2025.12.30	01:30:00	71.888	72.201	71.746	72.153	1429	0	22
2025.12.30	01:45:00	72.153	72.621	72.145	72.532	1871	0	22
2025.12.30	02:00:00	72.532	72.672	72.145	72.650	2010	0	22
2025.12.30	02:15:00	72.650	73.060	72.372	73.000	1986	0	22
2025.12.30	02:30:00	73.000	73.126	72.629	72.817	2181	0	22
2025.12.30	02:45:00	72.817	72.945	72.523	72.794	2295	0	22
2025.12.30	03:00:00	72.794	72.911	72.036	72.675	4830	0	22
2025.12.30	03:15:00	72.675	73.128	72.673	72.803	3483	0	22
2025.12.30	03:30:00	72.803	73.604	72.611	73.491	3281	0	22
2025.12.30	03:45:00	73.491	73.718	73.381	73.660	2466	0	22
2025.12.30	04:00:00	73.660	73.670	73.194	73.395	2343	0	22
2025.12.30	04:15:00	73.395	73.571	73.295	73.468	933	0	22
2025.12.30	04:30:00	73.449	73.472	73.068	73.313	2383	0	22
2025.12.30	04:45:00	73.314	73.928	73.314	73.916	2090	0	22
2025.12.30	05:00:00	73.916	74.011	73.775	73.987	2732	0	22
2025.12.30	05:15:00	73.987	74.448	73.984	74.437	2995	0	22
2025.12.30	05:30:00	74.437	74.607	74.347	74.500	2061	0	22
2025.12.30	05:45:00	74.500	74.531	74.220	74.347	1613	0	22
2025.12.30	06:00:00	74.347	74.628	74.347	74.574	1672	0	22
2025.12.30	06:15:00	74.574	74.617	74.444	74.498	1338	0	22
2025.12.30	06:30:00	74.499	74.623	74.428	74.522	1374	0	22
2025.12.30	06:45:00	74.522	74.557	74.308	74.456	1244	0	22
2025.12.30	07:00:00	74.456	74.493	73.944	74.220	1800	0	22
2025.12.30	07:15:00	74.219	74.606	74.182	74.406	1809	0	22
2025.12.30	07:30:00	74.405	74.959	74.392	74.808	3930	0	22
2025.12.30	07:45:00	74.808	75.181	74.763	75.070	2877	0	22
2025.12.30	08:00:00	75.068	75.104	74.814	74.880	3044	0	22
2025.12.30	08:15:00	74.880	74.941	74.374	74.672	4212	0	26
2025.12.30	08:30:00	74.676	75.018	74.654	74.857	3322	0	22
2025.12.30	08:45:00	74.852	75.130	74.809	74.902	2342	0	22
2025.12.30	09:00:00	74.902	74.902	74.263	74.682	2441	0	25
2025.12.30	09:15:00	74.682	74.745	74.575	74.702	1982	0	22
2025.12.30	09:30:00	74.702	74.957	74.594	74.936	1644	0	22
2025.12.30	09:45:00	74.936	75.106	74.793	74.879	2148	0	22
2025.12.30	10:00:00	74.880	74.934	74.587	74.780	2315	0	22
2025.12.30	10:15:00	74.780	74.860	74.063	74.139	2531	0	22
2025.12.30	10:30:00	74.138	74.293	73.834	73.868	2354	0	22
2025.12.30	10:45:00	73.865	74.330	73.832	74.293	2142	0	22
2025.12.30	11:00:00	74.293	74.668	74.189	74.594	1855	0	22
2025.12.30	11:15:00	74.594	74.655	74.325	74.357	2027	0	22
2025.12.30	11:30:00	74.359	74.617	74.353	74.421	1534	0	22
2025.12.30	11:45:00	74.421	74.672	74.340	74.616	1526	0	22
2025.12.30	12:00:00	74.616	74.725	74.357	74.465	1424	0	22
2025.12.30	12:15:00	74.465	74.556	74.382	74.433	1770	0	22
2025.12.30	12:30:00	74.433	74.601	74.359	74.466	2162	0	22
2025.12.30	12:45:00	74.466	74.533	74.366	74.525	1508	0	22
2025.12.30	13:00:00	74.525	74.849	74.525	74.798	1808	0	22
2025.12.30	13:15:00	74.798	74.870	74.738	74.851	1565	0	23
2025.12.30	13:30:00	74.851	74.892	74.759	74.815	1056	0	22
2025.12.30	13:45:00	74.820	74.900	74.751	74.842	1251	0	22
2025.12.30	14:00:00	74.842	75.295	74.814	75.279	2302	0	22
2025.12.30	14:15:00	75.280	75.756	75.275	75.515	3769	0	22
2025.12.30	14:30:00	75.515	76.137	75.469	76.021	2571	0	22
2025.12.30	14:45:00	76.021	76.043	75.684	76.006	2096	0	22
2025.12.30	15:00:00	76.006	76.536	76.005	76.448	4941	0	22
2025.12.30	15:15:00	76.449	76.522	76.036	76.112	4191	0	22
2025.12.30	15:30:00	76.112	76.143	75.324	75.697	5369	0	22
2025.12.30	15:45:00	75.697	76.368	75.445	76.321	4448	0	22
2025.12.30	16:00:00	76.321	76.493	75.898	76.047	3999	0	22
2025.12.30	16:15:00	76.047	76.317	75.790	76.226	3659	0	22
2025.12.30	16:30:00	76.226	76.245	75.085	75.438	5861	0	22
2025.12.30	16:45:00	75.410	75.741	75.102	75.452	5479	0	22
2025.12.30	17:00:00	75.453	75.675	75.142	75.498	4820	0	22
2025.12.30	17:15:00	75.498	76.191	75.462	75.737	4659	0	22
2025.12.30	17:30:00	75.738	76.443	75.635	76.015	4552	0	22
2025.12.30	17:45:00	76.015	76.328	75.979	76.054	4166	0	22
2025.12.30	18:00:00	76.056	76.151	75.749	75.969	4333	0	22
2025.12.30	18:15:00	75.969	76.461	75.935	76.274	4140	0	22
2025.12.30	18:30:00	76.274	76.364	76.083	76.310	3137	0	22
2025.12.30	18:45:00	76.310	77.105	76.184	77.000	3627	0	22
2025.12.30	19:00:00	77.000	77.477	76.959	77.139	4386	0	22
2025.12.30	19:15:00	77.139	77.711	77.075	77.656	3897	0	22
2025.12.30	19:30:00	77.656	77.767	77.204	77.403	4178	0	22
2025.12.30	19:45:00	77.410	77.678	77.248	77.542	3333	0	22
2025.12.30	20:00:00	77.542	78.050	77.417	77.849	4085	0	22
2025.12.30	20:15:00	77.849	77.958	77.570	77.811	3902	0	22
2025.12.30	20:30:00	77.811	77.837	77.228	77.446	3017	0	22
2025.12.30	20:45:00	77.446	77.601	77.319	77.518	2833	0	22
2025.12.30	21:00:00	77.518	77.727	77.392	77.500	2541	0	22
2025.12.30	21:15:00	77.500	77.756	77.448	77.730	2130	0	22
2025.12.30	21:30:00	77.724	77.730	77.342	77.473	2733	0	22
2025.12.30	21:45:00	77.473	77.483	75.912	76.217	4950	0	22
2025.12.30	22:00:00	76.217	76.276	75.364	75.993	4560	0	22
2025.12.30	22:15:00	75.994	76.345	75.661	76.243	3700	0	16
2025.12.30	22:30:00	76.240	76.738	76.199	76.293	3369	0	22
2025.12.30	22:45:00	76.307	76.513	75.870	76.059	3885	0	22
2025.12.30	23:00:00	76.057	76.636	76.008	76.535	2107	0	22
2025.12.30	23:15:00	76.535	76.537	76.144	76.436	1280	0	22
2025.12.30	23:30:00	76.436	76.635	76.430	76.615	749	0	22
2025.12.30	23:45:00	76.615	76.626	76.033	76.205	1467	0	37
2025.12.31	01:00:00	76.237	76.439	75.624	75.907	1563	0	22
2025.12.31	01:15:00	75.907	76.076	74.547	75.390	1735	0	22
2025.12.31	01:30:00	75.391	75.630	74.730	75.255	2133	0	22
2025.12.31	01:45:00	75.255	75.348	74.851	75.219	1853	0	22
2025.12.31	02:00:00	75.222	75.397	74.991	75.018	1551	0	22
2025.12.31	02:15:00	75.018	75.018	74.446	74.650	2222	0	22
2025.12.31	02:30:00	74.650	74.751	74.230	74.494	2153	0	22
2025.12.31	02:45:00	74.494	74.723	74.268	74.699	1937	0	22
2025.12.31	03:00:00	74.699	75.421	74.451	75.189	3721	0	22
2025.12.31	03:15:00	75.189	75.289	74.920	75.046	2024	0	22
2025.12.31	03:30:00	75.046	75.685	75.030	75.596	1824	0	22
2025.12.31	03:45:00	75.596	75.671	75.384	75.437	2859	0	22
2025.12.31	04:00:00	75.441	75.779	75.199	75.283	2915	0	22
2025.12.31	04:15:00	75.283	75.496	74.718	74.992	2371	0	22
2025.12.31	04:30:00	74.992	75.394	74.739	75.301	2908	0	22
2025.12.31	04:45:00	75.301	75.311	72.797	73.145	4745	0	24
2025.12.31	05:00:00	73.145	73.439	72.462	73.431	3633	0	22
2025.12.31	05:15:00	73.431	73.441	71.992	72.575	4006	0	22
2025.12.31	05:30:00	72.575	72.730	72.238	72.461	2070	0	22
2025.12.31	05:45:00	72.461	72.513	71.948	72.116	2367	0	22
2025.12.31	06:00:00	72.104	72.618	71.825	72.524	2077	0	22
2025.12.31	06:15:00	72.525	72.724	72.090	72.599	1568	0	22
2025.12.31	06:30:00	72.599	72.751	72.268	72.449	1687	0	22
2025.12.31	06:45:00	72.449	72.472	71.512	71.708	2166	0	22
2025.12.31	07:00:00	71.701	71.770	71.428	71.663	1883	0	22
2025.12.31	07:15:00	71.663	72.496	71.625	72.392	1666	0	22
2025.12.31	07:30:00	72.392	72.410	71.113	71.342	3773	0	25
2025.12.31	07:45:00	71.342	71.667	70.751	70.957	4350	0	22
2025.12.31	08:00:00	70.957	71.316	70.494	71.148	3815	0	22
2025.12.31	08:15:00	71.147	71.495	70.773	71.024	3350	0	22
2025.12.31	08:30:00	71.027	71.543	70.975	71.369	2453	0	22
2025.12.31	08:45:00	71.369	71.878	71.340	71.797	3017	0	22
2025.12.31	09:00:00	71.797	71.973	71.534	71.786	2489	0	28
2025.12.31	09:15:00	71.786	72.280	71.725	72.269	2562	0	32
2025.12.31	09:30:00	72.268	72.492	72.163	72.352	1813	0	22
2025.12.31	09:45:00	72.352	72.388	72.089	72.243	1569	0	22
2025.12.31	10:00:00	72.244	72.314	71.960	72.211	2591	0	22
2025.12.31	10:15:00	72.211	72.386	72.095	72.199	2214	0	22
2025.12.31	10:30:00	72.199	72.248	72.028	72.075	1922	0	22
2025.12.31	10:45:00	72.076	72.092	71.001	71.004	3308	0	22
2025.12.31	11:00:00	71.003	72.084	71.003	71.925	3117	0	27
2025.12.31	11:15:00	71.925	72.168	71.836	72.069	2043	0	22
2025.12.31	11:30:00	72.069	72.489	71.986	72.384	1869	0	22
2025.12.31	11:45:00	72.383	72.408	71.856	71.858	2229	0	25
2025.12.31	12:00:00	71.861	72.237	71.859	72.053	1930	0	22
2025.12.31	12:15:00	72.053	72.134	71.966	71.969	1520	0	22
2025.12.31	12:30:00	71.969	71.969	71.560	71.743	2783	0	23
2025.12.31	12:45:00	71.743	71.958	71.704	71.882	2080	0	22
2025.12.31	13:00:00	71.875	72.112	71.697	72.050	1995	0	22
2025.12.31	13:15:00	72.050	72.143	71.913	71.963	1376	0	22
2025.12.31	13:30:00	71.964	72.195	71.904	72.194	1543	0	22
2025.12.31	13:45:00	72.192	72.318	71.928	71.928	1880	0	36
2025.12.31	14:00:00	71.928	72.043	71.506	71.705	2484	0	22
2025.12.31	14:15:00	71.705	71.768	71.304	71.403	2193	0	22
2025.12.31	14:30:00	71.403	71.814	71.390	71.714	2103	0	22
2025.12.31	14:45:00	71.711	71.901	71.665	71.888	1801	0	22
2025.12.31	15:00:00	71.888	71.942	71.531	71.773	2349	0	22
2025.12.31	15:15:00	71.775	72.111	71.733	72.107	2805	0	22
2025.12.31	15:30:00	72.111	72.366	72.034	72.281	3163	0	22
2025.12.31	15:45:00	72.274	72.406	72.106	72.212	3194	0	22
2025.12.31	16:00:00	72.212	72.325	71.669	72.324	3784	0	22
2025.12.31	16:15:00	72.324	72.776	72.232	72.315	4139	0	22
2025.12.31	16:30:00	72.318	73.261	72.106	73.045	6224	0	22
2025.12.31	16:45:00	73.045	73.778	72.946	73.391	5397	0	22
2025.12.31	17:00:00	73.388	73.558	72.731	72.850	4884	0	22
2025.12.31	17:15:00	72.850	72.934	72.298	72.784	4955	0	22
2025.12.31	17:30:00	72.779	72.944	72.217	72.311	4271	0	22
2025.12.31	17:45:00	72.305	72.466	72.088	72.397	4474	0	22
2025.12.31	18:00:00	72.397	72.514	71.691	71.744	4636	0	22
2025.12.31	18:15:00	71.744	71.937	71.577	71.713	3766	0	22
2025.12.31	18:30:00	71.713	71.918	71.451	71.598	3471	0	22
2025.12.31	18:45:00	71.598	71.856	71.441	71.716	3259	0	22
2025.12.31	19:00:00	71.721	72.011	71.601	71.722	3133	0	22
2025.12.31	19:15:00	71.723	71.805	71.347	71.418	3030	0	22
2025.12.31	19:30:00	71.417	71.679	71.262	71.383	3278	0	22
2025.12.31	19:45:00	71.383	71.460	71.125	71.289	3139	0	22
2025.12.31	20:00:00	71.291	71.600	71.183	71.430	3301	0	22
2025.12.31	20:15:00	71.429	71.574	71.073	71.470	3679	0	22
2025.12.31	20:30:00	71.468	71.888	71.227	71.605	3156	0	22
2025.12.31	20:45:00	71.603	71.661	71.358	71.624	2573	0	22
2025.12.31	21:00:00	71.624	71.807	71.282	71.447	2837	0	22
2025.12.31	21:15:00	71.446	71.501	71.283	71.369	2015	0	22
2025.12.31	21:30:00	71.369	71.384	70.433	70.615	3960	0	22
2025.12.31	21:45:00	70.615	70.856	70.398	70.456	3825	0	22
2025.12.31	22:00:00	70.456	70.648	70.052	70.635	3280	0	22
2025.12.31	22:15:00	70.634	71.009	70.533	70.938	3264	0	22
2025.12.31	22:30:00	70.939	71.422	70.901	71.297	4510	0	22
2025.12.31	22:45:00	71.297	71.327	70.866	71.056	4094	0	22
2025.12.31	23:00:00	71.061	71.169	70.984	71.056	1747	0	22
2025.12.31	23:15:00	71.056	71.071	70.945	71.065	1257	0	22
2025.12.31	23:30:00	71.065	71.537	71.039	71.447	1136	0	22
2025.12.31	23:45:00	71.447	71.539	71.307	71.502	725	0	33
2026.01.02	01:00:00	72.296	72.513	71.034	72.163	2293	0	25
2026.01.02	01:15:00	72.163	72.617	72.068	72.348	1935	0	26
2026.01.02	01:30:00	72.346	73.056	72.344	72.849	1550	0	22
2026.01.02	01:45:00	72.848	72.878	72.529	72.669	2194	0	22
2026.01.02	02:00:00	72.669	72.996	72.601	72.832	1237	0	22
2026.01.02	02:15:00	72.832	72.857	71.902	72.430	1859	0	22
2026.01.02	02:30:00	72.430	72.712	72.139	72.687	1613	0	22
2026.01.02	02:45:00	72.687	72.898	72.471	72.688	1189	0	22
2026.01.02	03:00:00	72.688	72.815	72.294	72.495	1652	0	22
2026.01.02	03:15:00	72.495	72.763	72.473	72.760	1576	0	22
2026.01.02	03:30:00	72.761	72.823	72.531	72.616	1546	0	22
2026.01.02	03:45:00	72.617	72.966	72.596	72.781	1895	0	22
2026.01.02	04:00:00	72.781	72.959	72.781	72.876	1348	0	22
2026.01.02	04:15:00	72.876	72.897	72.497	72.512	1836	0	22
2026.01.02	04:30:00	72.512	72.652	72.215	72.546	2113	0	22
2026.01.02	04:45:00	72.546	72.890	72.536	72.863	1543	0	22
2026.01.02	05:00:00	72.863	73.010	72.832	72.915	1669	0	22
2026.01.02	05:15:00	72.913	73.108	72.744	72.986	1753	0	22
2026.01.02	05:30:00	72.986	73.289	72.932	73.279	2025	0	22
2026.01.02	05:45:00	73.279	73.568	73.232	73.349	1694	0	22
2026.01.02	06:00:00	73.349	73.679	73.304	73.540	2269	0	22
2026.01.02	06:15:00	73.540	73.619	73.315	73.391	1721	0	22
2026.01.02	06:30:00	73.391	73.503	73.214	73.467	1412	0	22
2026.01.02	06:45:00	73.467	73.531	73.219	73.360	1174	0	22
2026.01.02	07:00:00	73.363	73.687	73.152	73.563	1876	0	22
2026.01.02	07:15:00	73.564	73.939	73.533	73.878	1836	0	22
2026.01.02	07:30:00	73.878	73.942	73.770	73.893	1353	0	22
2026.01.02	07:45:00	73.893	73.985	73.849	73.955	1244	0	22
2026.01.02	08:00:00	73.955	73.976	73.764	73.782	1491	0	22
2026.01.02	08:15:00	73.782	74.143	73.709	74.092	1827	0	22
2026.01.02	08:30:00	74.092	74.203	74.002	74.093	1179	0	22
2026.01.02	08:45:00	74.093	74.177	73.894	73.913	1700	0	22
2026.01.02	09:00:00	73.913	74.045	73.695	73.868	1933	0	31
2026.01.02	09:15:00	73.872	73.937	73.674	73.892	1643	0	22
2026.01.02	09:30:00	73.892	74.021	73.749	73.778	1565	0	22
2026.01.02	09:45:00	73.778	74.055	73.757	74.025	1504	0	22
